"Position (mm) Run #1";"Position (mm) Run #2";"Position (mm) Run #3";"Position (mm) Run #4";"Position (mm) Run #5";"Position (mm) Run #6"
;-4,01;-41,68;-19,54;-35,32;-62,65
;-4,29;-39,68;-20,17;-35,60;-61,39
;-4,87;-38,99;-21,15;-36,06;-60,25
;-5,15;-37,61;-21,67;-36,69;-59,62
;-5,48;-36,12;-22,24;-37,61;-58,87
;-6,58;-35,27;-22,47;-38,30;-57,55
;-7,56;-33,55;-22,98;-38,99;-56,58
;-8,20;-32,51;-24,30;-39,56;-56,12
;-7,88;-31,77;-25,22;-40,59;-55,55
;-9,55;-29,47;-25,79;-41,74;-54,46
;-10,94;-28,90;-26,71;-42,31;-53,43
;-11,63;-28,22;-28,26;-43,29;-53,14
;-12,01;-25,57;-29,06;-44,55;-52,57
;-13,80;-25,41;-29,92;-45,58;-52,34
;-14,72;-24,96;-31,70;-46,50;-51,60
;-14,99;-22,25;-32,39;-47,99;-51,14
;-17,24;-22,25;-33,76;-48,97;-50,34
;-18,05;-21,68;-35,26;-50,12;-49,94
;-18,90;-21,42;-36,00;-51,61;-49,76
;-20,63;-16,49;-38,12;-52,47;-49,59
;-21,54;-18,75;-39,27;-54,13;-49,36
;-22,92;-18,30;-40,59;-55,34;-49,42
;-24,53;-18,39;-42,25;-56,43;-49,19
;-24,87;-14,75;-43,23;-58,09;-49,19
;-26,76;-13,47;-45,35;-59,18;-49,14
;-28,09;-13,57;-46,33;-60,79;-49,36
;-28,65;-15,02;-48,45;-62,17;-49,36
;-30,61;-14,91;-49,43;-63,54;-49,31
;-31,64;-14,57;-51,55;-64,92;-49,48
;-32,50;-14,16;-52,59;-66,30;-49,59
;-34,28;-14,05;-54,42;-67,67;-49,94
;-35,03;-13,65;-55,74;-69,05;-50,23
;-36,17;-13,42;-57,23;-70,43;-50,69
;-37,72;-13,42;-59,12;-71,81;-51,43
;-38,58;-13,36;-60,16;-73,24;-51,95
;-39,27;-13,53;-62,05;-74,39;-52,52
;-40,82;-13,64;-63,14;-75,76;-52,81
;-41,74;-13,98;-64,75;-77,20;-53,21
;-42,31;-14,39;-66,12;-78,40;-54,02
;-43,34;-14,50;-67,50;-79,60;-55,16
;-44,49;-15,50;-68,93;-80,81;-55,90
;-45,24;-13,36;-70,08;-82,01;-56,31
;-45,70;-13,17;-71,52;-83,27;-57,11
;-46,33;-13,89;-72,72;-84,31;-58,20
;-47,30;-17,13;-73,98;-85,34;-59,06
;-47,82;-17,94;-75,01;-86,37;-59,87
;-48,39;-18,88;-76,04;-87,40;-60,90
;-48,79;-15,89;-77,08;-88,49;-61,93
;-48,96;-19,94;-78,16;-89,35;-62,96
;-49,08;-21,15;-79,02;-90,26;-63,94
;-49,48;-22,20;-79,88;-90,90;-65,20
;-49,65;-19,62;-80,80;-91,81;-66,18
;-49,88;-23,96;-81,49;-92,50;-67,44
;-49,88;-25,52;-82,17;-93,24;-68,42
;-49,94;-22,66;-82,92;-93,76;-69,62
;-49,76;-27,17;-83,43;-94,27;-70,83
;-49,59;-28,90;-84,00;-94,84;-72,03
;-49,42;-26,34;-84,35;-95,18;-73,24
;-49,31;-30,55;-84,74;-95,53;-74,44
;-48,90;-31,87;-84,91;-95,92;-75,65
;-48,85;-32,44;-85,09;-96,10;-76,85
;-48,33;-34,45;-85,31;-96,27;-78,06
;-47,93;-35,08;-85,31;-96,44;-79,26
;-47,01;-36,69;-85,31;-96,66;-80,47
;-46,32;-38,30;-85,37;-96,72;-81,67
;-45,58;-38,58;-85,25;-96,54;-82,88
;-45,18;-40,76;-84,90;-96,37;-84,08
;-44,43;-41,80;-84,56;-96,20;-85,28
;-43,06;-42,60;-84,27;-96,08;-86,54
;-42,37;-44,55;-83,70;-95,74;-87,52
;-41,85;-45,47;-83,46;-95,44;-88,78
;-40,65;-46,85;-82,77;-94,88;-89,76
;-39,27;-48,45;-82,09;-94,58;-91,02
;-38,76;-48,85;-81,40;-94,12;-92,05
;-37,61;-50,52;-80,76;-93,43;-93,08
;-36,07;-51,89;-79,90;-92,75;-94,12
;-35,32;-52,41;-79,10;-92,06;-95,20
;-34,18;-53,61;-78,07;-91,42;-96,01
;-32,69;-54,93;-77,04;-90,56;-97,09
;-31,77;-55,79;-76,00;-89,70;-97,95
;-30,34;-56,54;-75,03;-88,90;-98,81
;-29,08;-57,86;-73,82;-87,81;-99,73
;-28,28;-58,77;-72,62;-87,01;-100,36
;-26,27;-59,46;-71,47;-85,97;-101,27
;-25,52;-60,09;-70,04;-85,00;-101,96
;-24,50;-61,01;-68,89;-83,79;-102,70
;-22,43;-61,75;-67,52;-82,54;-103,17
;-21,97;-62,27;-66,20;-81,61;-103,91
;-20,60;-62,79;-64,60;-80,18;-104,42
;-19,05;-63,36;-63,28;-78,98;-104,99
;-18,37;-63,65;-61,67;-77,83;-105,33
;-16,93;-64,27;-60,36;-76,40;-105,68
;-15,55;-64,39;-58,81;-75,25;-106,02
;-15,04;-64,79;-57,21;-73,88;-106,42
;-13,90;-64,96;-56,00;-72,45;-106,59
;-12,28;-65,19;-53,83;-71,35;-106,76
;-11,65;-65,19;-53,13;-69,70;-106,93
;-10,92;-65,19;-50,73;-68,60;-107,16
;-9,53;-65,24;-49,93;-66,95;-107,16
;-8,84;-65,07;-48,15;-65,85;-107,16
;-8,15;-64,95;-46,55;-64,20;-107,21
;-7,53;-64,61;-45,29;-63,11;-107,03
;-6,73;-64,27;-43,34;-61,50;-106,86
;-5,39;-63,98;-42,66;-60,07;-106,74
;-5,28;-63,41;-40,19;-58,98;-106,40
;-4,94;-63,12;-39,62;-57,32;-106,05
;-4,66;-62,66;-37,73;-56,12;-105,71
;-4,02;-61,97;-36,47;-55,03;-105,42
;-3,91;-61,34;-35,90;-53,31;-104,90
;-3,56;-60,42;-32,74;-52,39;-104,39
;-3,16;-59,73;-32,92;-50,96;-103,87
;-2,92;-59,10;-32,12;-49,70;-103,40
;-2,99;-58,30;-28,84;-48,79;-102,72
;-2,69;-57,27;-29,42;-47,30;-102,03
;-2,86;-56,12;-29,21;-46,21;-101,39
;-2,97;-55,60;-24,18;-45,46;-100,48
;-3,32;-54,46;-25,98;-44,20;-99,85
;-3,66;-52,86;-25,64;-43,06;-98,99
;-4,01;-52,34;-25,31;-42,48;-98,18
;-4,35;-51,25;-20,68;-41,45;-97,10
;-4,75;-49,42;-22,65;-40,36;-96,29
;-4,87;-48,96;-22,31;-39,39;-95,26
;-4,90;-47,58;-22,08;-38,93;-94,22
;-6,23;-46,04;-21,33;-38,24;-93,19
;-7,15;-45,46;-21,00;-37,61;-92,16
;-7,90;-43,52;-20,26;-36,64;-91,13
;-8,54;-42,48;-17,24;-36,01;-90,15
;-8,10;-41,74;-18,97;-35,95;-88,95
;-10,36;-39,50;-19,50;-35,38;-87,69
;-11,40;-38,82;-19,26;-34,97;-86,71
;-11,38;-37,44;-19,26;-34,86;-85,51
;-12,76;-35,89;-19,26;-34,52;-84,31
;-14,38;-35,32;-19,80;-34,11;-83,10
;-14,89;-33,37;-17,12;-33,88;-81,90
;-16,03;-32,34;-19,08;-33,88;-80,70
;-17,59;-31,54;-20,23;-33,88;-79,50
;-18,27;-29,53;-20,98;-33,83;-78,29
;-19,65;-28,73;-21,49;-33,94;-77,09
;-21,26;-27,94;-22,07;-34,34;-75,89
;-21,59;-25,80;-22,89;-34,46;-74,68
;-23,55;-25,41;-20,61;-34,80;-73,48
;-24,64;-24,78;-23,72;-35,14;-72,28
;-25,15;-22,94;-24,88;-35,49;-71,02
;-27,34;-22,25;-25,86;-35,83;-70,04
;-28,37;-21,68;-24,92;-36,06;-68,84
;-29,23;-20,83;-27,28;-36,69;-67,58
;-31,01;-18,87;-28,72;-37,61;-66,55
;-31,70;-18,52;-28,88;-38,30;-65,57
;-33,07;-18,36;-30,55;-39,04;-64,31
;-34,68;-17,50;-31,87;-39,39;-63,23
;-35,14;-16,76;-32,44;-40,42;-62,48
;-36,57;-15,14;-34,34;-41,51;-61,17
;-37,90;-15,20;-35,60;-42,37;-60,25
;-38,70;-15,08;-36,40;-43,12;-59,67
;-39,67;-14,68;-38,35;-44,38;-58,64
;-40,99;-14,57;-39,16;-45,47;-57,50
;-41,97;-14,22;-40,99;-46,16;-56,81
;-42,25;-13,82;-42,37;-47,59;-56,12
;-43,52;-13,65;-43,63;-48,91;-55,49
;-44,72;-13,42;-45,58;-49,54;-54,63
;-45,29;-13,42;-46,33;-51,21;-53,66
;-45,52;-13,36;-48,45;-52,47;-53,09
;-46,10;-13,53;-49,43;-53,33;-52,74
;-47,30;-13,64;-51,55;-54,99;-52,46
;-47,82;-13,98;-52,59;-56,14;-52,00
;-48,39;-14,33;-54,42;-57,52;-51,25
;-48,79;-14,73;-55,74;-58,95;-50,68
;-48,96;-14,84;-57,29;-60,04;-50,28
;-49,14;-15,31;-58,89;-61,65;-50,17
;-49,36;-15,01;-60,22;-63,03;-49,71
;-49,31;-15,81;-61,82;-64,40;-49,76
;-49,54;-16,90;-63,14;-65,78;-49,54
;-49,54;-17,88;-64,75;-67,16;-49,54
;-49,59;-18,46;-66,12;-68,59;-49,54
;-49,36;-18,50;-67,56;-69,74;-49,54
;-49,42;-19,71;-68,71;-71,12;-49,48
;-49,31;-21,09;-70,14;-72,49;-49,71
;-48,90;-21,78;-71,34;-73,92;-49,65
;-48,79;-22,23;-72,55;-75,08;-49,82
;-48,50;-23,72;-73,81;-76,51;-49,94
;-48,04;-24,88;-74,84;-77,71;-50,23
;-47,41;-25,27;-75,87;-78,92;-50,69
;-46,44;-26,94;-76,90;-80,12;-51,43
;-45,92;-28,32;-77,99;-81,33;-52,00
;-45,46;-28,65;-78,85;-82,58;-52,29
;-44,89;-30,61;-79,77;-83,56;-52,86
;-43,86;-31,70;-80,40;-84,82;-53,04
;-42,71;-32,27;-81,37;-85,91;-53,90
;-42,03;-34,22;-81,83;-86,71;-54,82
;-41,62;-35,14;-82,57;-87,80;-55,50
;-39,85;-36,52;-83,14;-88,66;-56,19
;-38,93;-38,01;-83,43;-89,52;-56,77
;-38,53;-38,87;-84,05;-90,38;-57,86
;-36,81;-40,53;-84,17;-91,29;-58,72
;-35,72;-41,85;-84,57;-91,98;-59,58
;-35,09;-42,43;-84,74;-92,72;-60,38
;-33,37;-44,38;-84,97;-93,24;-61,42
;-32,34;-45,35;-84,97;-93,76;-62,45
;-31,60;-46,44;-85,02;-94,27;-63,48
;-29,30;-48,22;-84,85;-94,84;-64,46
;-28,73;-48,97;-84,68;-95,18;-65,72
;-27,99;-50,12;-84,56;-95,58;-66,75
;-25,69;-51,72;-84,21;-95,70;-67,73
;-25,24;-52,24;-83,92;-96,15;-68,93
;-23,87;-53,44;-83,41;-96,10;-70,14
;-22,31;-54,76;-82,89;-96,32;-71,40
;-21,75;-55,62;-82,43;-96,32;-72,38
;-19,79;-56,42;-81,74;-96,37;-73,58
;-18,64;-57,46;-81,05;-96,20;-74,79
;-18,31;-58,60;-80,42;-96,03;-75,99
;-16,30;-59,35;-79,56;-95,86;-77,20
;-15,44;-59,75;-78,75;-95,79;-78,40
;-14,76;-60,67;-77,72;-95,22;-79,60
;-13,26;-61,35;-76,69;-94,88;-80,81
;-12,05;-62,10;-75,66;-94,58;-82,01
;-11,71;-62,61;-74,68;-94,12;-83,22
;-11,41;-63,19;-73,48;-93,38;-84,42
;-6,80;-63,47;-72,28;-92,92;-85,68
;-8,61;-64,05;-71,07;-92,23;-86,66
;-8,15;-64,44;-69,92;-91,59;-87,92
;-7,59;-64,62;-68,55;-90,73;-88,90
;-6,62;-64,79;-67,17;-89,87;-90,16
;-4,93;-64,96;-65,80;-89,02;-91,19
;-5,28;-65,19;-64,42;-88,21;-92,22
;-4,94;-65,24;-63,11;-87,12;-93,25
;-4,59;-65,02;-61,50;-86,32;-94,29
;-4,25;-65,07;-60,18;-85,34;-95,37
;-3,91;-64,95;-58,64;-84,08;-96,18
;-3,50;-64,61;-56,98;-83,10;-97,26
;-3,33;-64,27;-56,00;-81,90;-98,13
;-3,10;-63,92;-53,89;-80,70;-99,04
;-3,10;-63,63;-52,91;-79,50;-99,67
;-3,03;-63,12;-50,79;-78,35;-100,59
;-3,27;-62,60;-49,70;-76,92;-101,27
;-3,15;-62,14;-48,15;-75,77;-101,96
;-3,49;-61,51;-46,55;-74,34;-102,70
;-3,83;-60,59;-45,29;-73,19;-103,22
;-4,18;-59,91;-43,34;-71,81;-103,73
;-4,52;-59,27;-42,60;-70,44;-104,25
;-4,99;-58,47;-40,42;-69,07;-104,77
;-4,68;-57,44;-39,50;-67,69;-105,33
;-5,48;-56,30;-38,19;-66,32;-105,73
;-6,58;-55,72;-36,47;-64,94;-105,85
;-7,56;-54,80;-35,67;-63,51;-106,25
;-8,44;-53,26;-33,66;-62,42;-106,42
;-7,01;-52,45;-32,86;-60,76;-106,59
;-9,38;-51,54;-32,00;-59,61;-106,76
;-10,71;-50,05;-30,22;-58,24;-106,98
;-11,99;-49,07;-29,36;-56,81;-107,03
;-10,68;-47,93;-28,68;-55,72;-106,81
;-13,57;-46,38;-27,13;-54,00;-106,86
;-14,78;-45,75;-26,15;-53,03;-106,69
;-14,94;-44,09;-25,75;-51,94;-106,52
;-16,61;-42,83;-24,95;-50,16;-106,40
;-18,05;-42,03;-23,86;-49,36;-106,05
;-18,09;-40,02;-22,82;-48,50;-105,71
;-20,22;-39,28;-22,48;-46,67;-105,37
;-21,67;-38,25;-22,19;-46,09;-105,07
;-21,71;-36,24;-21,68;-45,18;-104,56
;-23,90;-35,55;-21,10;-43,57;-104,04
;-24,93;-34,18;-20,82;-42,94;-103,58
;-25,73;-32,63;-20,30;-42,08;-102,89
;-27,74;-32,00;-19,67;-41,34;-102,20
;-28,43;-30,28;-19,50;-39,90;-101,51
;-29,80;-29,19;-19,26;-39,39;-100,88
;-31,41;-28,56;-19,26;-38,93;-99,97
;-31,81;-26,84;-19,26;-38,30;-99,33
;-33,48;-25,69;-18,97;-37,38;-98,47
;-34,86;-25,24;-20,00;-36,64;-97,66
;-35,25;-23,75;-20,29;-36,01;-96,58
;-36,98;-22,60;-20,81;-35,89;-95,77
;-38,13;-21,97;-21,38;-35,55;-94,74
;-38,64;-21,23;-21,67;-35,15;-93,71
;-39,85;-19,85;-22,30;-35,03;-92,68
;-41,22;-19,10;-22,35;-34,63;-91,65
;-41,91;-18,64;-22,57;-34,40;-90,67
;-42,43;-17,95;-24,13;-34,46;-89,41
;-43,75;-17,33;-25,11;-34,23;-88,43
;-44,66;-16,35;-25,56;-34,17;-87,23
;-45,47;-15,77;-25,96;-34,34;-85,97
;-45,75;-15,43;-27,74;-34,46;-85,00
;-46,10;-15,02;-28,66;-34,86;-83,79
;-47,30;-14,91;-29,00;-34,97;-82,59
;-47,82;-14,51;-30,95;-35,37;-81,39
;-48,45;-14,34;-32,04;-35,49;-80,18
;-48,56;-14,16;-32,61;-35,83;-78,98
;-48,96;-13,99;-34,57;-36,06;-77,78
;-49,14;-13,70;-35,54;-36,69;-76,57
;-49,36;-13,93;-36,57;-37,61;-75,37
;-49,36;-13,87;-38,53;-38,35;-74,17
;-49,36;-14,04;-39,33;-38,87;-72,96
;-49,36;-14,16;-41,22;-39,21;-71,76
;-49,42;-14,56;-42,31;-40,25;-70,50
;-49,19;-14,67;-43,86;-41,34;-69,53
;-49,25;-15,08;-45,47;-42,25;-68,32
;-49,08;-15,19;-46,73;-42,77;-67,07
;-48,96;-15,35;-48,62;-43,98;-66,03
;-48,67;-16,21;-49,66;-45,35;-65,00
;-48,16;-17,13;-51,49;-45,81;-63,97
;-47,76;-17,88;-52,76;-47,25;-62,88
;-46,84;-18,40;-54,59;-48,56;-62,14
;-46,04;-18,67;-55,97;-49,26;-60,82
;-45,81;-19,94;-57,23;-50,63;-59,91
;-45,12;-21,09;-59,12;-52,18;-59,33
;-44,66;-21,84;-60,22;-52,76;-58,41
;-43,00;-22,00;-61,82;-54,65;-56,70
;-42,54;-23,78;-63,14;-55,85;-56,41
;-42,03;-24,70;-64,80;-57,00;-55,95
;-40,82;-25,10;-65,95;-58,43;-55,32
;-39,45;-26,76;-67,33;-59,53;-54,96
;-38,87;-28,15;-68,76;-61,13;-51,43
;-38,02;-28,54;-69,91;-62,57;-52,92
;-36,18;-30,21;-71,40;-63,71;-52,57
;-35,67;-31,53;-72,38;-65,09;-52,23
;-34,64;-32,10;-73,58;-66,47;-51,94
;-32,57;-34,05;-74,84;-67,85;-51,48
;-32,06;-35,08;-75,93;-69,22;-51,02
;-30,97;-35,94;-76,73;-70,60;-49,47
;-29,13;-37,67;-77,82;-72,03;-48,33
;-28,74;-38,58;-78,68;-73,18;-47,93
;-27,13;-39,96;-79,59;-74,61;-49,54
;-25,58;-41,51;-80,23;-75,76;-49,54
;-25,01;-42,08;-81,14;-77,20;-49,54
;-23,00;-44,03;-81,88;-78,40;-49,48
;-22,20;-45,07;-82,40;-79,60;-49,71
;-21,47;-45,93;-82,92;-80,81;-49,71
;-19,10;-47,65;-83,49;-82,07;-49,71
;-18,76;-48,68;-83,83;-83,05;-49,59
;-18,03;-49,60;-84,23;-84,31;-49,88
;-15,66;-51,15;-84,40;-85,39;-50,34
;-15,26;-51,95;-84,57;-86,20;-51,09
;-14,76;-52,87;-84,80;-87,23;-51,66
;-12,33;-54,42;-84,80;-88,32;-51,95
;-12,11;-55,33;-84,85;-89,23;-52,52
;-11,54;-55,91;-84,68;-89,87;-52,86
;-10,69;-56,94;-84,51;-90,78;-53,10
;-8,66;-58,09;-84,39;-91,47;-53,67
;-8,61;-58,77;-84,04;-92,15;-54,82
;-8,15;-59,46;-83,75;-92,90;-55,56
;-7,59;-60,09;-83,24;-93,41;-56,02
;-6,50;-61,01;-82,72;-93,93;-56,60
;-5,39;-61,75;-82,26;-94,50;-57,63
;-5,28;-62,33;-81,57;-94,84;-58,77
;-4,94;-62,61;-80,94;-95,18;-59,41
;-4,59;-63,19;-80,02;-95,58;-60,21
;-4,19;-63,53;-79,39;-95,75;-61,24
;-4,08;-63,87;-78,58;-95,92;-62,33
;-3,67;-64,27;-77,55;-96,15;-63,14
;-3,50;-64,44;-76,52;-96,15;-64,11
;-3,27;-64,62;-75,49;-96,15;-65,37
;-3,27;-64,84;-74,51;-96,20;-66,41
;-3,21;-64,90;-73,25;-96,03;-67,38
;-3,38;-64,67;-72,33;-95,91;-68,64
;-3,49;-64,73;-70,90;-95,51;-69,62
;-3,83;-64,56;-69,70;-95,44;-70,83
;-4,24;-64,44;-68,55;-94,88;-72,03
;-4,35;-64,09;-67,17;-94,58;-73,24
;-4,69;-63,81;-65,85;-94,07;-74,50
;-5,10;-63,23;-64,20;-93,55;-75,47
;-4,97;-62,95;-63,11;-93,09;-76,68
;-6,06;-62,43;-61,56;-92,40;-77,88
;-6,92;-61,97;-59,96;-91,71;-79,09
;-7,90;-61,34;-58,69;-91,08;-80,29
;-8,84;-60,42;-56,81;-90,22;-81,50
;-7,06;-59,73;-55,77;-89,36;-82,70
;-9,96;-59,05;-53,89;-88,55;-83,96
;-11,17;-58,53;-52,91;-87,47;-84,94
;-11,57;-57,21;-50,79;-86,66;-86,15
;-12,19;-56,30;-49,76;-85,63;-87,40
;-13,98;-55,72;-47,98;-84,65;-88,44
;-14,84;-54,80;-46,32;-83,40;-89,42
;-15,46;-53,26;-45,29;-82,42;-90,67
;-17,19;-52,45;-43,40;-81,21;-91,71
;-18,28;-51,54;-42,37;-80,01;-92,74
;-18,90;-49,99;-40,48;-78,86;-93,82
;-20,63;-49,24;-39,28;-77,43;-94,63
;-21,66;-48,15;-38,19;-76,23;-95,72
;-22,51;-46,38;-36,47;-75,08;-96,58
;-24,30;-45,69;-35,61;-73,71;-97,44
;-24,92;-44,32;-33,95;-72,28;-98,30
;-26,59;-42,77;-32,63;-71,13;-99,21
;-27,91;-42,14;-32,00;-69,75;-99,85
;-28,54;-40,48;-30,22;-68,38;-100,76
;-30,21;-39,22;-29,36;-67,00;-101,50
;-31,59;-38,53;-28,56;-65,63;-101,96
;-31,92;-35,95;-27,59;-64,20;-102,70
;-33,88;-35,67;-26,15;-63,11;-103,22
;-34,97;-34,75;-25,69;-61,50;-103,73
;-35,60;-32,11;-25,06;-60,07;-104,25
;-37,38;-32,11;-24,26;-58,98;-104,82
;-38,30;-30,91;-22,99;-57,27;-105,16
;-38,75;-28,44;-22,71;-56,29;-105,56
;-40,25;-28,68;-22,13;-55,20;-105,68
;-41,39;-27,48;-21,79;-53,49;-106,07
;-42,14;-24,94;-21,51;-52,57;-106,25
;-42,43;-25,29;-20,99;-51,13;-106,47
;-43,75;-25,09;-20,36;-49,82;-106,42
;-44,72;-19,99;-20,18;-49,13;-106,69
;-45,24;-22,08;-20,01;-47,70;-106,47
;-45,75;-21,51;-19,78;-46,32;-106,47
;-46,16;-21,19;-19,78;-45,81;-106,52
;-47,07;-16,55;-19,72;-44,60;-106,40
;-47,87;-18,52;-19,83;-43,23;-106,00
;-48,22;-18,24;-20,12;-42,54;-105,88
;-48,62;-17,84;-20,69;-41,97;-105,54
;-48,79;-17,64;-21,04;-40,94;-105,19
;-48,96;-14,11;-21,32;-39,73;-104,90
;-49,19;-12,87;-21,90;-39,22;-104,39
;-49,19;-14,96;-22,18;-38,76;-103,87
;-49,19;-15,02;-22,64;-38,07;-103,35
;-49,19;-14,85;-23,21;-37,44;-102,89
;-49,19;-14,68;-24,36;-36,41;-102,20
;-49,25;-14,51;-25,05;-36,01;-101,51
;-49,13;-14,28;-25,68;-35,89;-100,83
;-48,73;-14,28;-26,36;-35,49;-100,19
;-48,62;-14,22;-27,91;-35,38;-99,28
;-48,33;-14,45;-28,77;-34,97;-98,64
;-47,87;-14,39;-29,46;-34,74;-97,83
;-47,18;-14,56;-30,95;-34,80;-96,75
;-46,44;-14,73;-31,99;-34,57;-95,94
;-45,92;-15,20;-32,84;-34,51;-94,86
;-45,46;-14,52;-34,57;-34,74;-94,05
;-44,89;-13,35;-35,48;-34,69;-93,02
;-43,86;-13,31;-36,80;-34,80;-91,99
;-42,66;-16,79;-38,53;-35,20;-91,01
;-42,25;-17,48;-39,33;-35,32;-89,76
;-41,51;-18,70;-41,22;-35,72;-88,72
;-40,25;-17,54;-42,31;-35,83;-87,75
;-39,10;-16,47;-43,86;-36,06;-86,54
;-38,65;-20,34;-45,47;-36,69;-85,29
;-37,21;-21,32;-46,73;-37,61;-84,31
;-35,89;-21,72;-48,68;-38,35;-83,10
;-35,15;-22,34;-49,43;-38,87;-81,90
;-34,01;-24,13;-51,55;-39,27;-80,70
;-32,46;-25,40;-52,59;-40,07;-79,50
;-31,77;-24,05;-54,42;-41,16;-78,29
;-30,34;-27,17;-55,80;-42,08;-77,04
;-29,08;-28,32;-57,06;-42,60;-76,06
;-28,28;-28,65;-58,95;-43,86;-74,85
;-26,27;-30,61;-59,99;-44,95;-73,65
;-25,47;-31,70;-61,88;-45,75;-72,45
;-24,67;-32,27;-62,97;-46,67;-71,19
;-22,66;-34,22;-64,58;-48,22;-70,21
;-21,86;-35,26;-66,01;-48,97;-68,96
;-21,00;-36,11;-67,16;-50,06;-67,92
;-19,22;-37,84;-68,59;-51,83;-66,95
;-18,42;-38,75;-69,79;-52,47;-65,69
;-17,57;-40,13;-71,00;-54,13;-64,66
;-15,72;-41,68;-72,20;-55,39;-63,57
;-15,15;-42,31;-73,46;-56,20;-62,77
;-14,30;-43,98;-74,50;-58,15;-61,74
;-12,39;-45,29;-75,53;-59,07;-60,65
;-11,94;-45,93;-76,56;-60,44;-59,73
;-11,37;-47,65;-77,65;-61,82;-59,16
;-10,46;-48,68;-78,51;-63,20;-58,13
;-8,72;-49,60;-79,42;-64,58;-56,93
;-8,44;-51,09;-80,11;-65,95;-56,41
;-7,98;-52,23;-80,80;-67,33;-55,95
;-7,36;-52,70;-81,54;-68,76;-55,32
;-6,50;-54,19;-82,06;-69,91;-54,46
;-5,39;-55,33;-82,57;-71,29;-53,43
;-5,28;-55,96;-83,14;-72,72;-53,09
;-4,94;-56,77;-83,49;-73,87;-52,74
;-4,59;-57,86;-83,83;-75,30;-52,46
;-4,19;-58,83;-84,23;-76,51;-51,88
;-4,02;-59,29;-84,45;-77,71;-51,60
;-3,85;-59,92;-84,45;-78,92;-51,08
;-3,67;-60,84;-84,45;-80,12;-50,62
;-3,44;-61,58;-84,45;-81,33;-49,82
;-3,38;-62,15;-84,51;-82,58;-49,42
;-3,61;-62,44;-84,39;-83,62;-49,19
;-3,49;-63,01;-83,99;-84,65;-49,08
;-3,89;-63,36;-83,87;-85,68;-49,76
;-4,01;-63,76;-83,58;-86,77;-49,13
;-4,35;-63,87;-83,06;-87,63;-47,99
;-4,75;-64,27;-82,55;-88,49;-47,93
;-4,87;-64,50;-82,09;-89,35;-47,54
;-5,09;-64,50;-81,40;-90,26;-49,83
;-5,72;-64,50;-80,71;-90,95;-50,57
;-6,58;-64,56;-80,08;-91,64;-51,09
;-7,56;-64,38;-79,22;-92,38;-51,66
;-8,20;-64,21;-78,41;-92,90;-52,00
;-8,00;-64,09;-77,33;-93,41;-52,35
;-9,21;-63,75;-76,52;-93,93;-53,31
;-10,59;-63,41;-75,54;-94,50;-50,80
;-11,34;-63,12;-74,28;-94,84;-51,96
;-11,50;-62,60;-73,31;-95,24;-54,42
;-13,23;-62,09;-72,10;-95,36;-55,39
;-14,38;-61,63;-70,90;-95,80;-56,13
;-14,83;-60,99;-69,75;-95,75;-55,40
;-16,26;-60,08;-68,38;-95,98;-57,06
;-17,59;-59,33;-66,95;-95,98;-58,43
;-18,33;-58,93;-65,85;-96,03;-59,12
;-19,48;-58,18;-64,20;-95,86;-59,69
;-21,03;-56,81;-63,11;-95,68;-60,73
;-21,65;-56,18;-61,50;-95,56;-61,76
;-23,32;-55,38;-60,18;-95,22;-62,85
;-24,70;-54,46;-58,64;-94,88;-63,60
;-24,98;-52,86;-56,98;-94,58;-64,86
;-27,17;-52,28;-56,00;-94,02;-65,89
;-28,26;-51,42;-53,89;-93,78;-66,87
;-28,88;-49,65;-52,85;-93,04;-68,13
;-30,61;-48,84;-50,96;-92,57;-69,11
;-31,64;-47,98;-49,93;-91,89;-70,31
;-32,50;-46,21;-48,10;-91,25;-71,57
;-34,28;-45,52;-46,72;-90,39;-72,55
;-35,14;-44,15;-45,46;-89,48;-73,75
;-35,77;-42,60;-43,52;-88,90;-74,96
;-37,55;-42,03;-42,71;-87,81;-76,16
;-38,47;-40,02;-40,82;-87,01;-77,42
;-38,93;-39,28;-39,62;-85,97;-78,40
;-40,48;-38,25;-38,59;-84,94;-79,60
;-41,39;-36,24;-36,58;-83,96;-80,81
;-42,03;-35,49;-35,95;-82,71;-82,01
;-42,83;-34,41;-34,29;-81,73;-83,22
;-43,98;-32,57;-32,97;-80,53;-84,48
;-44,72;-32,11;-32,29;-79,32;-85,46
;-45,24;-30,74;-30,79;-78,12;-86,71
;-45,75;-29,13;-29,70;-76,97;-87,69
;-46,16;-28,68;-28,90;-75,54;-88,95
;-47,13;-27,24;-27,93;-74,39;-89,98
;-47,65;-25,86;-26,49;-72,96;-91,02
;-48,28;-25,29;-26,04;-71,81;-92,05
;-48,39;-24,38;-25,41;-70,44;-93,08
;-48,85;-22,77;-24,61;-69,07;-94,12
;-48,79;-22,08;-23,40;-67,69;-95,20
;-49,02;-21,45;-22,82;-66,32;-96,06
;-48,96;-20,71;-22,48;-64,94;-96,92
;-49,19;-19,27;-22,19;-63,51;-97,78
;-49,25;-18,70;-21,62;-62,42;-98,69
;-49,08;-18,47;-21,27;-60,70;-99,33
;-48,90;-17,84;-20,93;-59,78;-100,24
;-48,73;-16,92;-20,53;-58,47;-100,93
;-48,56;-16,18;-20,36;-56,75;-101,62
;-48,50;-15,54;-20,12;-55,83;-102,36
